deployment_id,deployment_type,workload_type,cpu_cores,memory_gb,cpu_utilization,memory_utilization,startup_time_seconds,overhead_factor,datacenter_location,pue,renewable_energy_pct,deployment_duration_hours,auto_scaling_enabled,scale_events_per_day,network_io_gbps,storage_io_iops,storage_type,energy_consumption_kwh,carbon_emissions_kg_co2eq,resource_efficiency_score,month_deployed,cost_per_hour_usd
deploy_03895,vm,cache_service,8,64,0.113,0.1,17.7,0.191,Canada,1.26,0.792,5360.1,True,7.0,1.071,5696.1,nvme,772.1301,23.0613,31.8,6,1.0853
deploy_03896,vm,data_processing,32,8,0.298,0.146,40.03,0.292,US_East,1.43,0.107,2406.05,True,7.0,1.857,2277.0,ssd,1120.5528,400.2844,37.53,12,1.6952
deploy_03897,vm,data_processing,1,16,0.706,0.763,102.43,0.341,US_West,1.27,0.466,1734.76,False,0.0,0.315,784.7,ssd,115.9911,17.6798,70.93,6,0.2315
deploy_03898,vm,web_service,1,128,0.172,0.246,42.58,0.231,Nordic,1.18,0.521,2028.34,False,0.0,0.859,6310.8,ssd,336.5924,16.1349,37.31,3,1.3817
deploy_03899,container,database,1,2,0.796,0.9,1.07,0.07,US_West,1.38,0.753,4454.48,False,0.0,4.057,1692.5,nvme,107.4626,7.9694,86.74,9,0.0915
deploy_03900,vm,streaming,16,4,0.81,0.647,82.96,0.168,Asia_Pacific,1.53,0.635,395.71,False,0.0,0.455,9391.6,ssd,151.7666,33.2294,76.75,4,0.856
deploy_03901,container,database,1,16,0.553,0.472,1.77,0.077,Asia_Pacific,1.58,0.324,2185.13,False,0.0,0.519,,hdd,126.6508,48.8203,63.98,7,0.2489
deploy_03902,container,microservice,2,128,0.578,0.627,2.79,0.007,EU_Central,,0.299,4119.51,False,0.0,2.257,489.1,hdd,1219.2162,299.3079,71.7,9,1.477
deploy_03903,vm,ml_training,1,1,0.64,,28.18,0.126,Canada,1.35,0.176,1166.38,False,0.0,0.048,,ssd,22.5637,2.7902,78.81,11,
deploy_03904,vm,data_processing,1,32,0.627,0.62,42.39,0.209,Asia_Pacific,1.56,0.56,4387.63,False,0.0,2.247,7633.5,nvme,481.831,127.1742,,5,0.3944
deploy_03905,container,ml_training,8,4,0.387,0.9,3.73,,Canada,1.28,0.351,,False,0.0,,2280.4,hdd,468.6348,43.7719,71.94,6,0.454
deploy_03906,vm,database,32,8,0.458,,33.55,0.24,US_West,1.21,0.784,6084.58,False,0.0,6.886,1132.6,nvme,2634.9191,170.3647,60.35,12,1.7257
deploy_03907,container,data_processing,16,4,0.265,0.9,2.95,0.072,Asia_Pacific,1.52,0.212,2424.62,False,0.0,2.643,,nvme,473.9708,223.9795,65.45,9,0.912
deploy_03908,container,data_processing,2,16,0.95,0.9,4.34,0.052,US_East,1.36,0.532,1981.67,True,2.0,0.53,8492.2,ssd,175.9259,31.7929,,8,0.2942
deploy_03909,vm,api_gateway,2,16,0.329,0.258,65.03,0.269,Australia,1.36,0.701,,True,4.0,0.144,9067.5,nvme,382.0456,79.8689,42.81,4,0.3233
deploy_03910,vm,microservice,32,8,0.339,0.457,23.31,-0.033,Asia_Pacific,1.48,0.363,6306.56,True,5.0,0.123,6807.0,hdd,2508.1036,,58.25,8,1.7557
deploy_03911,container,data_processing,32,32,0.64,0.652,1.29,0.038,Australia,1.38,0.68,1794.83,True,4.0,0.565,2951.6,hdd,1044.6982,234.365,74.05,10,
deploy_03912,vm,database,32,1,0.531,0.7,11.52,0.366,Asia_Pacific,1.56,0.639,1780.52,False,0.0,4.313,694.9,nvme,1265.8802,254.5393,61.25,8,1.6334
deploy_03913,container,web_service,16,1,0.379,0.48,4.83,0.034,Canada,1.5,0.762,3210.5,False,0.0,0.1,963.3,ssd,683.094,24.4,58.55,2,0.8691
deploy_03914,container,data_processing,8,16,,0.816,6.31,0.048,Asia_Pacific,1.61,0.679,987.03,False,0.0,9.251,1202.3,nvme,191.2661,34.3118,76.07,8,0.6587
deploy_03915,vm,streaming,2,64,0.458,0.429,10.52,0.18,Australia,1.52,0.613,7499.44,False,,0.899,7642.6,ssd,1359.6702,356.9246,55.79,7,0.7544
deploy_03916,container,ml_training,1,64,0.95,0.219,3.1,0.076,Australia,1.57,0.148,5855.45,False,0.0,18.439,9224.9,ssd,1364.8717,814.0795,72.28,3,0.7307
deploy_03917,vm,web_service,8,128,0.201,0.304,22.49,0.055,Canada,1.14,0.485,593.15,False,0.0,0.324,9641.5,hdd,117.679,9.0897,,11,1.6975
deploy_03918,container,ml_training,2,8,0.95,0.717,2.81,0.069,Asia_Pacific,1.51,0.389,,True,6.0,7.878,5555.4,nvme,534.4708,195.7995,87.42,9,0.2347
deploy_03919,vm,database,2,32,0.552,0.877,40.55,0.129,Asia_Pacific,1.48,0.398,5342.52,True,7.0,0.038,9491.1,ssd,560.0297,202.2991,74.52,1,
deploy_03920,vm,batch_processing,4,4,0.95,0.721,11.84,0.174,EU_Central,1.3,0.135,800.26,True,9.0,37.912,2085.5,hdd,80.1005,24.243,84.42,10,0.2822
deploy_03921,vm,web_service,16,8,0.701,0.1,,0.053,Asia_Pacific,1.32,0.76,6223.52,True,,5.489,3108.5,ssd,1752.2852,252.0135,,2,0.9236
deploy_03922,container,streaming,8,128,0.726,0.435,3.04,0.015,US_East,1.35,0.286,345.34,False,0.0,0.147,1281.4,ssd,144.2627,41.2099,71.67,11,1.75
deploy_03923,vm,data_processing,4,2,0.298,,69.28,0.115,Australia,1.49,0.716,7829.64,False,0.0,10.882,5405.8,nvme,442.5836,83.9814,,6,0.287
deploy_03924,vm,database,16,16,0.46,0.795,44.66,0.101,Australia,1.52,0.826,6721.1,True,7.0,0.067,7418.4,hdd,1816.0308,221.6851,69.22,2,1.017
deploy_03925,container,api_gateway,32,2,0.528,0.575,0.68,0.052,Canada,1.26,0.499,7960.45,True,7.0,0.243,2133.9,ssd,3594.109,270.2563,66.84,10,1.6951
deploy_03926,vm,batch_processing,1,1,0.379,0.711,47.58,0.011,EU_Central,1.4,0.105,4558.47,True,7.0,0.46,1798.9,nvme,61.9282,19.3994,66.16,3,0.0751
deploy_03927,container,microservice,16,1,0.456,0.489,4.3,0.054,Canada,1.32,0.136,3097.74,True,4.0,15.93,2425.7,nvme,718.3643,93.0481,61.28,3,0.824
deploy_03928,container,cache_service,32,128,0.408,0.64,0.9,0.037,Canada,1.27,0.827,4032.88,True,3.0,,3881.9,hdd,2291.9309,,64.42,5,2.9667
deploy_03929,container,api_gateway,2,8,0.631,0.518,2.57,0.086,EU_Central,1.31,0.815,8589.94,False,0.0,0.761,3183.6,ssd,445.4758,28.8928,68.22,1,0.202
deploy_03930,vm,web_service,16,32,0.1,0.582,26.36,0.072,US_West,1.43,0.644,356.92,True,3.0,4.661,7517.8,nvme,61.6013,6.5878,49.32,5,1.1659
deploy_03931,container,cache_service,2,8,0.278,0.863,,0.052,Canada,1.19,0.164,6087.89,True,1.0,1.452,5774.8,nvme,173.8575,21.7889,,12,0.2104
deploy_03932,container,database,16,128,0.298,0.664,3.48,,Canada,1.2,0.582,5373.49,True,5.0,,9760.9,nvme,1733.6628,108.6723,59.78,1,2.1154
deploy_03933,vm,api_gateway,16,8,0.252,0.234,18.34,0.201,EU_Central,1.19,0.296,327.73,False,0.0,6.031,5407.0,nvme,57.0186,14.0523,41.11,2,0.9412
deploy_03934,container,batch_processing,2,8,0.635,0.9,12.13,0.034,Asia_Pacific,1.61,0.173,3717.56,True,7.0,0.181,2128.3,ssd,212.3968,105.3851,81.39,10,0.1991
deploy_03935,container,data_processing,8,128,0.748,0.9,0.76,0.059,EU_Central,1.19,,7604.58,True,4.0,0.202,2636.9,nvme,2979.3852,275.5635,85.14,11,1.7225
deploy_03936,container,ml_training,4,128,0.75,,1.27,0.04,Canada,1.29,0.612,5862.32,False,0.0,10.558,1931.4,ssd,2132.1725,119.1671,85.8,8,1.5402
deploy_03937,vm,streaming,32,4,0.918,0.867,14.28,0.226,Canada,1.12,0.625,217.09,True,3.0,2.319,6240.8,hdd,137.7314,7.7556,85.95,10,
deploy_03938,vm,streaming,16,16,0.396,0.306,32.01,0.365,Asia_Pacific,1.43,0.824,1866.72,True,3.0,0.033,3965.7,ssd,574.1007,60.7509,44.08,11,1.0344
deploy_03939,vm,cache_service,32,32,0.284,0.782,33.62,0.191,US_West,1.33,0.385,5380.82,False,0.0,10.397,6713.2,hdd,2151.4514,396.9342,59.07,12,1.9542
deploy_03940,vm,cache_service,1,8,0.338,0.9,31.42,0.317,US_West,1.35,0.658,8434.08,False,0.0,1.573,6500.9,ssd,237.0449,24.3053,61.02,4,0.1925
deploy_03941,container,database,1,8,0.44,0.9,0.61,0.046,US_East,1.33,0.268,2041.27,True,2.0,0.237,2531.1,hdd,53.6857,15.7235,73.23,4,0.1927
deploy_03942,container,database,4,32,0.46,0.9,1.97,0.062,US_East,1.42,0.175,4833.64,False,0.0,7.404,1625.6,hdd,582.9686,185.256,73.54,8,0.5783
deploy_03943,container,ml_training,16,1,0.901,0.9,3.3,,Australia,1.45,0.415,379.96,False,0.0,0.09,,nvme,129.534,53.0035,91.64,4,0.8855
deploy_03944,container,streaming,32,4,0.695,0.774,1.85,0.047,Nordic,1.26,0.783,3083.52,True,4.0,5.612,3176.4,nvme,1556.9767,33.8599,79.58,10,1.7352
deploy_03945,container,streaming,32,2,0.85,0.786,1.47,0.056,Nordic,1.26,0.792,,True,2.0,,9995.9,nvme,4350.4327,,85.91,3,1.6502
deploy_03946,container,streaming,16,4,0.562,0.566,4.72,0.021,EU_Central,1.35,0.199,4606.33,True,,0.253,5050.2,nvme,1126.4606,306.6278,68.85,7,
deploy_03947,vm,streaming,32,32,0.891,0.699,15.78,0.172,US_East,1.52,,8056.33,False,0.0,1.584,1848.9,hdd,7200.8341,2034.5743,,11,1.9493
deploy_03948,container,cache_service,32,1,0.235,0.9,2.16,0.012,US_West,1.34,0.754,3182.06,True,4.0,,9110.9,hdd,1018.2378,71.7074,66.04,6,1.6213
deploy_03949,container,batch_processing,32,128,0.95,0.637,0.58,0.068,Australia,1.57,0.254,2787.87,False,0.0,1.519,4981.4,hdd,3319.6641,1732.7883,,12,2.9503
deploy_03950,vm,ml_training,2,128,0.95,0.9,53.46,,Canada,1.25,0.109,8400.49,True,4.0,22.009,9618.9,nvme,3635.3395,485.644,87.5,4,1.4012
deploy_03951,vm,web_service,2,8,0.134,0.285,,0.193,US_West,1.41,0.813,2974.67,True,4.0,0.698,6345.3,ssd,90.7866,5.0861,38.13,5,0.2394
deploy_03952,container,api_gateway,4,4,0.477,0.486,0.85,0.042,Asia_Pacific,1.59,0.459,3275.85,False,0.0,0.885,4943.8,ssd,238.2163,77.3294,62.4,5,0.2839
deploy_03953,container,database,8,64,0.392,0.783,1.96,0.042,Australia,1.28,0.439,7789.26,False,0.0,7.321,5105.6,nvme,1477.2958,579.7092,67.9,1,1.0558
deploy_03954,container,microservice,2,4,0.323,0.614,3.86,0.04,Australia,1.57,0.511,5427.02,True,5.0,0.215,6304.0,ssd,182.9386,62.5834,60.14,1,0.1883
deploy_03955,container,streaming,4,4,0.716,0.798,6.29,0.046,Australia,1.35,0.289,4437.19,True,6.0,0.662,1374.6,hdd,341.4081,170.0044,81.22,12,0.3097
deploy_03956,vm,api_gateway,32,128,0.406,0.197,55.53,0.23,US_West,1.38,0.848,2473.28,False,0.0,0.427,5893.9,hdd,1800.258,,45.26,10,2.9611
deploy_03957,vm,database,32,128,0.218,,23.68,0.355,Canada,,0.444,5484.89,False,0.0,0.878,9101.5,hdd,3141.6278,250.5451,52.28,7,2.9622
deploy_03958,vm,database,8,16,0.1,0.735,,0.25,Nordic,1.17,0.523,3584.95,True,6.0,1.717,6409.6,hdd,273.887,13.0623,48.55,1,0.6351
deploy_03959,container,web_service,2,64,0.553,0.791,1.47,0.028,Asia_Pacific,1.37,0.435,2313.45,True,3.0,1.742,415.5,nvme,377.1012,120.1497,74.99,7,0.7755
deploy_03960,container,streaming,1,64,0.95,0.601,6.91,0.045,Australia,1.55,0.362,5658.96,True,4.0,0.108,6185.3,nvme,1262.0843,564.0062,84.66,3,0.7823
deploy_03961,container,streaming,8,2,0.55,0.544,11.17,0.028,Australia,1.41,0.143,2589.45,True,6.0,2.015,8948.7,ssd,319.2526,191.6208,67.44,3,0.4476
deploy_03962,container,data_processing,4,16,0.392,0.9,0.76,,US_West,1.43,0.537,7760.79,True,7.0,0.342,4932.3,ssd,607.9497,82.6371,72.3,6,0.423
deploy_03963,vm,microservice,16,1,0.288,0.368,34.71,0.07,US_West,1.48,0.596,8570.8,False,0.0,5.674,5142.6,nvme,1653.5047,200.5538,50.47,3,0.8259
deploy_03964,vm,batch_processing,8,16,0.752,0.844,12.61,0.278,Asia_Pacific,1.54,,5413.43,True,3.0,0.483,6255.0,nvme,1337.9438,633.2915,77.07,11,0.5861
deploy_03965,container,api_gateway,2,1,0.493,0.288,2.72,0.059,Australia,1.52,0.245,598.79,False,0.0,0.077,1955.3,ssd,22.1867,11.728,56.57,4,0.1831
deploy_03966,container,api_gateway,2,32,0.393,0.463,0.83,0.006,US_West,1.23,0.471,7640.23,False,0.0,1.683,7842.3,hdd,570.3316,90.4813,59.43,3,0.4516
deploy_03967,container,data_processing,8,8,0.814,0.736,2.99,0.032,Canada,1.25,0.385,1047.23,False,0.0,0.476,7632.9,ssd,159.8203,14.7382,83.68,9,0.499
deploy_03968,container,api_gateway,4,1,0.476,0.653,7.15,0.059,US_East,1.32,0.167,7224.67,False,0.0,4.617,5606.8,ssd,398.9873,132.9749,66.87,11,0.2559
deploy_03969,vm,microservice,8,4,,0.64,40.28,0.338,EU_Central,1.37,,4738.1,False,0.0,0.632,6608.4,nvme,793.7855,201.7906,62.78,9,0.5391
deploy_03970,container,web_service,2,128,0.95,0.647,0.61,0.109,US_East,1.53,0.227,6903.5,False,0.0,1.137,6955.2,nvme,3233.214,999.2465,84.15,5,1.402
deploy_03971,container,cache_service,32,16,0.307,0.9,1.62,0.038,US_West,1.4,0.746,4716.71,True,3.0,0.92,7156.9,nvme,1804.0086,137.538,68.14,2,1.8256
deploy_03972,container,cache_service,16,16,0.179,0.9,7.69,0.029,Asia_Pacific,1.32,0.479,1071.31,False,0.0,8.612,9280.5,nvme,177.6343,52.7438,63.28,7,1.0529
deploy_03973,container,microservice,1,1,0.4,0.484,2.83,0.052,Asia_Pacific,1.62,0.742,2522.78,False,0.0,1.187,7042.3,nvme,51.2461,7.696,58.98,6,0.1522
deploy_03974,vm,batch_processing,2,128,0.544,0.443,15.34,0.231,US_West,1.18,0.72,5520.2,False,0.0,3.728,9149.5,ssd,1619.0156,130.8593,58.11,7,
deploy_03975,vm,database,32,2,,0.9,21.44,0.108,Canada,0.97,0.841,4361.54,True,3.0,0.748,5983.0,nvme,947.6137,20.8881,60.29,7,1.6725
deploy_03976,vm,cache_service,4,128,0.331,0.301,46.62,0.071,Canada,1.01,0.112,903.17,False,0.0,0.618,471.6,ssd,163.785,21.8126,50.15,11,1.5208
deploy_03977,container,batch_processing,8,8,0.95,0.676,4.43,0.072,Australia,1.16,0.124,35.98,True,5.0,6.314,2321.8,hdd,6.3051,3.6023,86.14,7,0.5204
deploy_03978,container,microservice,2,2,0.419,0.475,3.31,0.054,Canada,1.16,0.135,2027.08,False,0.0,3.06,4640.8,hdd,54.0469,6.7233,59.39,6,0.13
deploy_03979,vm,ml_training,4,128,0.95,0.769,62.5,0.105,Australia,1.58,0.331,5017.3,False,0.0,3.701,4657.7,nvme,2674.8371,1253.4024,87.9,4,1.5652
deploy_03980,vm,api_gateway,8,128,,0.137,73.08,0.343,Nordic,1.18,0.29,272.36,False,0.0,3.444,5735.8,ssd,98.2158,6.9756,41.29,10,1.7707
deploy_03981,vm,batch_processing,16,4,0.655,0.889,10.97,0.162,US_West,1.52,0.83,1083.08,True,4.0,0.158,491.3,nvme,359.8947,18.3418,78.0,2,0.8551
deploy_03982,vm,database,2,16,0.1,0.433,116.9,0.256,Nordic,1.28,0.622,,True,4.0,2.754,3884.6,ssd,228.1594,8.6258,39.31,2,0.2912
deploy_03983,vm,cache_service,32,32,0.222,,36.27,0.172,Australia,1.42,0.303,5446.76,False,0.0,0.455,4796.2,hdd,2157.9554,1053.2947,36.72,1,
deploy_03984,container,database,2,1,0.242,0.746,9.03,0.016,Asia_Pacific,1.46,0.805,6488.38,True,7.0,0.197,8018.9,nvme,145.0725,16.958,61.57,10,0.17
deploy_03985,vm,ml_training,32,8,0.95,0.319,102.02,0.095,US_West,,0.223,7248.92,True,3.0,0.946,9055.0,hdd,4711.1156,1097.7381,74.71,10,1.7262
deploy_03986,vm,api_gateway,2,2,0.287,0.18,46.09,0.232,Australia,1.46,0.843,1611.34,False,0.0,0.198,8210.5,hdd,49.3501,5.4182,39.91,1,0.1984
deploy_03987,vm,microservice,1,1,0.431,0.224,50.76,0.184,Australia,1.54,0.219,4407.91,True,4.0,4.899,7352.7,hdd,82.344,44.9964,48.45,11,0.1415
deploy_03988,container,microservice,8,128,0.407,0.271,1.93,0.012,Nordic,1.37,0.121,2257.49,False,0.0,0.026,4319.7,ssd,816.3636,69.23,54.06,8,1.7167
deploy_03989,container,database,32,16,0.491,0.9,7.55,0.055,Australia,1.42,0.321,3462.91,True,3.0,1.748,5114.7,hdd,1705.4081,810.7967,74.98,9,1.8296
deploy_03990,container,streaming,4,1,0.817,0.516,9.79,0.055,Nordic,1.29,0.628,6407.56,False,0.0,0.094,8544.8,nvme,470.0667,17.4937,76.48,1,0.2847
deploy_03991,vm,ml_training,2,128,0.547,0.731,,0.14,Asia_Pacific,1.55,0.384,1315.37,False,0.0,0.092,1536.4,nvme,473.0285,167.5157,69.58,7,1.4042
deploy_03992,container,cache_service,32,8,0.249,0.9,4.72,0.032,US_West,1.48,0.318,8464.69,False,0.0,0.692,3439.7,ssd,3036.0781,,66.0,9,1.7444
deploy_03993,vm,cache_service,32,128,0.261,0.647,22.01,0.167,Australia,1.5,0.19,7762.0,True,4.0,4.642,1182.7,ssd,4499.9002,2551.1192,54.84,9,2.8928
deploy_03994,vm,database,4,1,0.1,0.23,40.79,0.315,Asia_Pacific,1.44,0.829,1974.32,True,4.0,2.525,822.1,nvme,78.5286,,31.45,4,0.2711
deploy_03995,vm,ml_training,8,4,0.124,0.155,10.45,0.253,Nordic,1.23,0.758,5846.36,False,0.0,4.977,7576.5,ssd,444.0828,10.7436,32.03,11,0.4909
deploy_03996,vm,batch_processing,1,32,0.648,0.554,17.31,0.227,Canada,1.23,0.498,5589.87,False,0.0,1.216,1708.8,hdd,501.0744,37.7606,65.74,3,0.4324
deploy_03997,container,web_service,1,32,0.565,0.471,0.61,0.07,Canada,1.23,0.641,5570.31,False,0.0,3.887,914.3,nvme,401.9809,21.6185,64.66,2,0.4542
deploy_03998,vm,database,2,64,0.325,0.55,,0.151,Asia_Pacific,1.45,0.681,6001.68,True,1.0,0.284,5833.4,nvme,799.4714,151.5639,54.98,7,0.7714
deploy_03999,container,streaming,1,16,0.865,0.624,3.04,0.041,Asia_Pacific,1.58,0.572,483.27,False,0.0,0.316,,ssd,36.4445,8.6977,82.1,8,0.2682
deploy_04000,vm,web_service,32,64,0.248,0.582,29.79,,Nordic,1.25,0.728,6963.3,True,8.0,0.508,7247.5,ssd,3042.7271,82.8998,50.86,9,2.2765
deploy_04001,vm,api_gateway,1,1,0.1,0.168,20.21,0.187,Asia_Pacific,1.37,0.587,7539.78,False,0.0,10.411,1415.9,ssd,77.218,19.1403,33.44,1,0.1257
deploy_04002,vm,microservice,8,16,0.235,0.1,16.59,0.216,US_West,1.3,0.49,3623.46,True,2.0,1.749,,ssd,404.0804,61.8009,35.94,3,
deploy_04003,vm,batch_processing,8,128,0.428,0.342,30.21,0.231,Australia,1.37,0.585,8455.53,False,0.0,,4959.2,ssd,3214.4685,933.9254,50.5,12,1.7439
deploy_04004,container,ml_training,8,4,0.95,0.749,0.55,,Asia_Pacific,1.58,0.189,4767.14,True,4.0,8.089,105.3,nvme,1004.4016,471.1917,89.2,8,0.4973
deploy_04005,vm,streaming,8,128,0.713,0.3,118.16,0.134,Canada,1.37,0.402,3178.88,True,6.0,0.224,7150.8,hdd,1583.7776,133.4894,63.51,8,1.7005
deploy_04006,vm,microservice,8,1,0.1,0.19,21.52,0.195,Canada,1.45,0.728,8529.84,False,,3.79,2585.5,nvme,668.2146,27.2572,33.85,4,0.4427
deploy_04007,vm,database,8,64,0.442,0.443,11.35,0.284,US_East,1.37,0.225,7803.59,False,0.0,,2054.1,nvme,2019.5649,625.801,52.45,1,1.1183
deploy_04008,container,api_gateway,16,64,0.795,0.436,2.56,0.054,Asia_Pacific,1.46,0.815,5367.64,False,0.0,0.71,967.0,nvme,2849.0562,315.7263,73.25,4,1.4697
deploy_04009,vm,database,4,8,0.175,0.687,34.82,0.095,Australia,1.53,0.849,5053.72,True,7.0,3.723,4899.5,ssd,260.7474,27.5877,,1,0.2979
deploy_04010,vm,web_service,4,64,0.278,0.358,10.69,0.103,Nordic,1.1,0.45,229.76,False,0.0,,4758.4,ssd,25.8397,1.4207,48.77,4,0.9083
deploy_04011,container,batch_processing,4,4,0.64,,8.79,0.035,Canada,1.18,0.789,4451.45,False,0.0,4.188,1309.8,ssd,290.3592,8.774,81.54,6,0.3112
deploy_04012,container,ml_training,2,1,0.719,0.9,4.95,0.048,US_East,1.3,0.318,5476.54,False,0.0,0.715,3520.1,hdd,192.2579,52.446,84.33,2,0.1463
deploy_04013,vm,streaming,8,32,0.701,0.225,54.29,0.26,Nordic,1.14,0.161,7042.07,False,0.0,1.391,5058.3,nvme,1509.5058,123.9152,56.97,6,0.7552
deploy_04014,vm,ml_training,16,32,0.1,0.481,34.08,0.032,Nordic,1.2,0.392,3855.72,True,9.0,6.87,4828.8,ssd,538.2337,32.7461,47.48,2,1.1679
deploy_04015,vm,cache_service,16,32,0.192,0.9,31.38,0.187,US_West,,0.572,2817.81,False,,0.064,305.5,nvme,508.9094,62.7877,59.05,6,
deploy_04016,container,api_gateway,32,8,0.488,0.368,2.34,0.028,EU_Central,1.37,0.404,7627.97,True,3.0,0.614,4141.5,hdd,3491.5194,728.0671,59.71,4,1.7793
deploy_04017,vm,batch_processing,16,16,0.52,0.272,20.49,0.227,US_East,1.44,0.159,1252.54,False,0.0,1.02,2074.8,nvme,399.889,134.537,52.14,12,0.9912
deploy_04018,container,web_service,32,4,0.625,0.649,2.03,0.052,Nordic,0.99,0.681,7954.03,True,4.0,4.236,3088.7,ssd,2986.0454,95.1527,72.93,2,1.7075
deploy_04019,container,api_gateway,4,32,0.42,0.499,1.16,0.046,Australia,1.46,0.729,1548.87,True,1.0,0.087,8106.3,hdd,223.1984,40.0851,,8,0.6051
deploy_04020,container,cache_service,1,128,0.369,0.9,8.55,,Asia_Pacific,1.57,0.246,4861.88,False,0.0,10.406,6370.8,hdd,1188.5381,537.6464,70.77,12,1.3403
deploy_04021,container,data_processing,1,8,0.281,0.9,3.14,0.041,Nordic,1.23,0.449,7776.7,True,3.0,0.04,1156.5,hdd,164.1631,8.4679,67.0,8,0.1681
deploy_04022,container,cache_service,8,16,0.137,0.751,2.37,0.045,Asia_Pacific,1.41,0.353,5556.29,False,0.0,0.52,8476.7,ssd,496.8382,191.0884,56.67,6,0.5949
deploy_04023,vm,web_service,32,16,,,33.4,0.196,US_East,1.39,0.439,4561.94,False,,0.303,1159.3,ssd,2164.7559,462.952,51.41,8,1.8087
deploy_04024,container,database,1,64,0.19,0.9,15.31,0.024,Asia_Pacific,1.57,0.356,4586.39,False,0.0,1.498,6833.4,nvme,,176.1955,63.9,7,0.7346
deploy_04025,vm,streaming,1,128,0.452,0.482,22.86,0.306,Australia,1.32,0.773,5997.8,True,8.0,1.193,3292.6,ssd,1773.7465,273.7329,53.36,6,1.3855
deploy_04026,container,ml_training,1,128,0.95,0.825,4.09,0.057,EU_Central,1.25,0.706,6171.72,False,0.0,0.722,5769.1,nvme,2139.538,220.1203,91.04,12,1.4204
deploy_04027,container,ml_training,8,16,0.95,0.651,1.64,0.056,EU_Central,1.26,0.711,2161.29,False,0.0,,2912.1,hdd,434.1983,42.7248,85.83,6,0.5805
deploy_04028,vm,streaming,8,128,0.344,0.7,,0.231,US_East,1.39,0.155,8202.97,True,6.0,0.311,9876.3,ssd,2865.5846,968.937,57.84,1,1.7751
deploy_04029,vm,data_processing,1,32,0.52,0.9,35.15,0.116,US_West,1.53,0.744,5390.81,True,3.0,4.04,5168.0,hdd,483.6198,37.0999,74.35,11,0.3834
deploy_04030,container,ml_training,1,16,0.18,0.9,0.68,0.039,US_West,1.34,0.379,7787.23,True,7.0,2.734,3133.0,hdd,217.3351,40.5129,63.05,5,0.2212
deploy_04031,vm,web_service,8,2,0.465,0.515,34.03,0.24,US_East,1.33,0.448,3450.88,True,8.0,0.114,4388.2,nvme,462.2331,97.7317,56.85,7,0.5018
deploy_04032,container,web_service,1,8,0.911,0.56,0.61,0.104,Asia_Pacific,1.56,0.242,8470.03,False,0.0,3.213,8180.6,ssd,452.501,193.1487,80.15,6,0.1558
deploy_04033,vm,batch_processing,4,32,,0.565,39.56,0.033,EU_Central,1.36,,,False,0.0,0.508,5407.1,nvme,99.3801,23.5744,60.35,8,0.5365
deploy_04034,vm,cache_service,8,4,0.179,0.175,26.23,0.054,Nordic,1.31,0.619,5644.87,False,0.0,0.988,2949.2,hdd,413.3805,15.7608,40.78,10,0.4595
deploy_04035,vm,batch_processing,16,128,0.396,0.574,32.85,0.316,US_East,1.58,0.522,1244.16,True,,0.375,4471.5,nvme,740.0041,141.6276,53.57,4,2.1719
deploy_04036,vm,batch_processing,16,32,0.95,0.455,16.26,0.305,US_East,1.31,0.241,3358.99,False,0.0,0.422,8915.4,ssd,1688.3436,512.7918,72.49,2,1.1531
deploy_04037,vm,ml_training,1,8,0.452,0.469,10.41,0.142,US_West,1.46,0.283,7750.97,True,3.0,1.038,1774.4,ssd,246.36,53.01,,12,0.2237
deploy_04038,container,cache_service,16,16,,0.9,13.49,0.029,Nordic,1.22,0.117,4165.69,False,0.0,6.754,755.4,ssd,781.1194,68.9744,70.36,9,0.9797
deploy_04039,vm,api_gateway,8,128,0.314,0.207,12.26,0.112,EU_Central,1.26,0.528,2922.52,True,4.0,0.241,2781.8,nvme,802.6944,132.5227,45.44,9,1.7396
deploy_04040,container,ml_training,8,2,0.559,0.686,2.39,0.046,Canada,1.2,0.148,3408.75,False,0.0,0.405,195.2,nvme,365.5222,46.7161,71.57,9,0.4976
deploy_04041,container,data_processing,8,8,0.621,0.695,4.33,0.041,Australia,1.58,0.289,1907.71,False,0.0,0.252,1752.0,ssd,338.9482,156.0124,74.49,7,0.5271
deploy_04042,container,api_gateway,4,64,0.464,0.297,2.94,,US_West,1.27,0.235,7139.54,False,0.0,2.548,6326.0,ssd,1331.2129,287.6359,55.92,6,0.9345
deploy_04043,container,database,8,16,0.524,0.9,1.56,0.086,US_West,1.33,0.816,958.87,False,0.0,1.621,9675.4,nvme,140.3806,7.7326,75.37,3,0.6529
deploy_04044,vm,database,1,128,0.1,0.387,43.52,0.04,EU_Central,1.17,0.716,6526.9,False,0.0,5.807,2788.0,nvme,786.9201,78.09,44.4,11,1.3898
deploy_04045,vm,database,16,32,0.318,0.8,,0.14,Australia,1.74,0.104,6337.85,False,0.0,2.802,3544.7,nvme,2009.8637,1157.3951,62.51,7,1.168
deploy_04046,container,cache_service,1,64,,0.9,7.88,0.065,Nordic,1.25,0.2,1882.27,False,0.0,0.593,9411.1,ssd,184.0995,13.3168,64.58,8,0.7842
deploy_04047,container,cache_service,32,16,0.553,0.9,1.78,0.045,Canada,,0.152,,True,5.0,0.019,9393.7,nvme,1910.1747,237.8862,77.79,7,1.8242
